COD_MUNICIPIO_RES_7,ANIO_REGISTRO,MES_REGISTRO,TEMPERATURA,HUMEDAD_RELATIVA
1302603,2004,6,25.085,94.25
1303106,2012,2,24.769,94.112
1303106,2012,9,26.274,89.525
1303205,2011,8,26.578,89.347
1303205,2014,6,26.772,95.117
1303304,2008,3,25.637,97.177
1303601,2006,5,24.673,99.589
1303957,2012,5,25.415,98.306
1303957,2014,8,25.396,91.427
1304062,2003,8,25.134,94.298
1304062,2015,5,26.298,100.806
1400100,2012,10,24.635,92.637
1400159,2007,8,24.465,95.75
1400175,2005,2,25.787,92.009
1400233,2008,5,24.498,100.331
1400233,2014,2,24.946,100.179
1400282,2013,2,24.841,89.973
1400282,2015,7,23.245,97.581
1400407,2009,3,24.439,90.387
1400456,2006,6,22.155,98.75
1400472,2010,5,25.448,100.629
1400506,2013,6,24.642,97.942
1500107,2005,12,26.097,95.508
1500107,2008,6,25.78,96.1
1500305,2006,1,25.621,93.968
1500859,2009,1,25.431,98.589
1500859,2013,2,25.826,98.777
1501105,2012,5,25.863,97.476
1501204,2003,3,25.273,99.766
1501402,2014,1,25.663,98.266
1501709,2009,8,28.298,76.435
1501725,2007,1,25.675,95.468
1501725,2007,9,25.192,97.692
1501808,2011,4,25.831,99.325
1502103,2015,12,27.042,83.024
1502400,2012,11,30.106,71.842
1502509,2006,6,25.699,89.525
1502509,2010,2,26.361,96.045
1502806,2006,8,26.466,74.524
1502806,2011,12,26.368,92.073
1503093,2011,6,25.222,92.383
1503754,2006,2,25.506,98.768
1504000,2012,9,27.405,89.933
1504208,2007,12,24.991,98.492
1504208,2013,11,24.855,100.325
1504505,2005,12,25.921,95.508
1504505,2009,2,25.643,100.384
1505502,2006,8,27.989,67.726
1505700,2010,1,26.014,98.758
1505809,2004,11,25.899,89.533
1505908,2005,6,25.229,97.483
1505908,2007,1,25.348,95.468
1506005,2007,11,25.515,98.225
1506807,2007,1,26.078,91.435
1506807,2009,5,25.153,99.476
1507102,2008,8,25.967,87.153
1507151,2012,6,24.714,96.542
1507300,2006,5,23.959,97.266
1507458,2007,7,27.934,47.234
1507458,2010,7,26.958,52.935
1507508,2013,1,25.417,99.444
1507953,2004,10,26.942,86.121
1507953,2007,10,26.254,93.597
1507953,2008,6,25.057,96.1
1507953,2009,2,25.304,100.384
1508001,2007,10,26.254,77.798
1508100,2003,3,25.273,99.806
1508100,2004,10,26.942,91.395
1508100,2007,12,25.085,98.492
1508100,2010,2,25.97,99.143
1508100,2010,10,28.513,86.347
1508100,2011,3,25.345,99.073
1600501,2003,8,25.889,88.298
1600501,2007,1,26.125,92.145
1600535,2010,11,27.52,93.292
1600535,2013,10,27.188,89.169
1600600,2015,11,31.866,66.033
1702208,2012,9,26.15,70.775
1703206,2008,5,24.584,95.419
1703800,2010,2,25.803,97.982
1709500,2003,4,24.133,92.617
2100055,2011,10,26.865,85.403
2101772,2006,4,26.351,93.758
2101772,2007,6,25.854,80.108
2102150,2006,8,29.643,44.411
2102705,2009,8,28.115,71.371
2102705,2010,10,31.4,63.815
2103000,2012,7,26.483,64.532
2104628,2004,8,28.375,50.976
2104628,2011,11,25.849,90.225
2105005,2008,11,31.221,68.275
2105302,2008,10,27.757,78.363
2105302,2009,3,24.86,99.685
2105302,2011,8,26.325,74.21
2105302,2013,10,25.61,91.935
2105401,2004,12,29.582,69.484
2105427,2007,4,25.049,98.9
2105450,2011,1,24.747,97.532
2106326,2011,6,25.369,88.658
2107407,2005,6,25.618,75.233
2107407,2009,6,24.885,89.55
2107605,2014,10,29.969,68.879
2108058,2013,6,26.349,88.567
2108603,2004,10,30.674,65.113
2108900,2004,11,29.61,63.967
2108900,2007,11,27.489,79.608
2109601,2007,1,26.304,86.984
2112308,2015,6,25.228,85.95
2112506,2003,2,26.082,93.098
2113009,2010,2,26.12,95.518
2114007,2010,9,30.973,59.942
2114007,2011,4,26.404,94.442
2202000,2009,9,-1032300282.255,70.383
2208403,2004,3,25.357,95.403
2208403,2015,11,31.218,59.95
2211001,2008,4,25.721,95.767
2211001,2013,7,26.063,71.96
2301109,2005,8,28.504,69.363
2304400,2006,10,-1031226088.413,83.347
2304400,2007,6,-1032300282.255,79.7
2304400,2009,4,-1032300282.255,88.15
2304400,2013,4,-1032300282.255,86.067
2403251,2005,3,27.286,81.903
2408102,2007,9,25.442,86.067
2504009,2010,11,28.066,80.983
2504009,2011,4,25.294,94.533
2600054,2014,10,25.225,89.347
2700300,2003,10,26.051,82.484
2917201,2007,9,22.317,64.133
2917201,2010,9,22.328,66.5
2917201,2015,6,21.776,76.4
2920452,2013,6,24.818,66.225
2927408,2003,11,25.172,89.992
2927408,2009,5,23.258,95.613
2927408,2010,11,26.135,84.967
2929305,2006,9,23.249,80.125
2929305,2009,11,25.545,76.742
2931301,2011,12,25.15,78.605
3106200,2003,10,21.92,73.452
3106705,2004,5,18.272,87.298
3109006,2003,2,20.934,93.277
3109709,2010,5,18.22,89.25
3109709,2013,2,22.122,95.527
3115300,2008,9,20.591,85.575
3131703,2006,2,22.958,91.054
3131703,2009,11,22.483,92.792
3131703,2015,2,22.019,96.018
3133808,2004,9,23.153,47.883
3133808,2005,5,18.655,77.637
3133808,2011,2,21.024,94.857
3133808,2012,10,22.402,67.073
3136702,2010,10,21.846,87.395
3151800,2006,3,21.223,97.524
3167202,2011,5,18.03,83.468
3167202,2014,1,20.996,92.645
3170107,2011,9,25.947,42.675
3201308,2007,11,23.958,87.792
3204906,2014,9,-1032300282.255,83.983
3303906,2004,11,22.675,86.175
3304557,2009,9,-1032300282.255,79.608
3304557,2015,11,-1032300282.255,93.425
3305752,2011,7,19.708,83.532
3305752,2013,10,21.242,89.129
3306305,2007,11,20.633,94.008
3516200,2005,7,18.032,58.984
3516200,2014,5,18.39,82.355
3517802,2006,2,24.445,94.464
3517802,2015,5,20.831,93.452
3523701,2014,12,21.505,93.677
3524402,2008,5,18.278,86.177
3524402,2011,9,19.462,70.683
3525904,2011,6,16.751,81.542
3547809,2006,8,19.719,65.484
3547809,2011,7,18.165,70.79
3549102,2009,12,21.789,98.202
3552205,2006,7,18.888,70.306
3555406,2006,1,-1031226088.413,93.411
4104808,2007,9,21.743,73.933
4104808,2015,7,16.931,92.258
4106605,2007,4,21.516,91.833
4106902,2013,3,21.134,95.54
4108304,2007,2,23.659,95.616
4108304,2007,9,21.743,70.242
4108304,2014,6,17.507,93.942
4109401,2004,5,14.459,96.524
4113700,2010,3,21.916,93.984
4117909,2011,1,24.603,95.177
4119905,2015,8,17.392,73.331
4202800,2012,8,17.899,89.024
4204905,2014,10,21.946,91.71
4210100,2012,9,18.085,75.808
4304705,2011,9,14.656,89.233
4312401,2004,12,20.788,90.855
5002704,2005,4,23.822,91.758
5002704,2007,3,24.445,90.387
5002704,2009,12,24.981,96.056
5007901,2013,1,24.519,95.266
5008305,2004,11,25.36,82.492
5008305,2011,5,20.936,83.371
5100805,2013,12,24.689,98.629
5101258,2005,11,27.022,89.417
5102504,2007,4,25.05,95.508
5103254,2003,3,24.979,98.879
5103254,2004,11,25.621,99.0
5103304,2006,8,26.597,39.306
5103353,2008,4,24.501,97.933
5103353,2012,11,25.541,97.433
5104542,2011,8,29.184,44.435
5106158,2012,7,26.135,55.323
5106422,2012,5,23.658,95.355
5107305,2005,2,24.773,98.857
5107602,2008,4,23.317,94.008
5107602,2015,6,23.955,74.875
5107925,2007,3,23.7,95.097
5107958,2008,5,22.323,91.032
5107958,2011,12,24.836,98.339
5108055,2015,12,25.005,96.758
5204508,2003,12,23.623,92.734
5220454,2003,1,23.12,95.516
5220454,2011,1,22.445,96.427
5221858,2007,4,22.123,92.667
1100023,2005,9,26.749,69.783
1100098,2007,5,22.026,92.935
1100106,2015,3,24.901,99.411
1100114,2010,4,25.181,95.983
1100130,2003,6,25.258,86.542
1100288,2009,12,24.68,92.645
1100288,2011,9,26.615,66.658
1100320,2008,5,22.091,93.863
1100338,2004,3,24.665,99.387
1100346,2012,12,25.173,95.04
1100601,2010,5,23.574,94.226
1100809,2015,10,26.761,96.452
1100924,2008,12,24.787,98.605
1101708,2007,2,25.234,97.545
1200104,2005,3,26.151,96.323
1200104,2009,2,26.024,97.857
1200302,2005,8,28.288,67.726
1200328,2009,10,28.152,95.581
1200351,2015,8,26.163,96.371
1200427,2011,2,26.266,95.205
1200450,2009,8,25.292,85.113
1200450,2012,6,24.079,89.933
1200450,2012,7,23.941,77.573
1200609,2003,6,25.599,92.433
1300029,2007,9,24.66,95.692
1300201,2008,9,26.026,97.625
1300300,2010,5,26.455,98.234
1300300,2013,8,25.788,92.282
1300607,2003,11,26.324,95.4
1300805,2009,5,25.752,96.395
1301001,2009,11,27.731,82.3
1301100,2004,5,25.764,96.347
1301209,2005,8,25.418,88.573
1301704,2011,4,26.092,96.75
1301704,2012,2,24.963,94.845
1301852,2005,4,26.231,98.892
1302306,2007,12,26.303,93.992
1302504,2013,7,25.415,92.484
1302801,2011,11,25.392,96.617
1303106,2010,11,26.287,96.925
1303205,2015,4,26.684,97.5
1303304,2008,2,24.918,92.724
1303502,2006,6,23.888,92.908
1303502,2015,6,23.828,95.175
1303536,2013,3,26.162,99.032
1303569,2012,1,25.74,98.863
1303569,2014,3,25.895,99.129
1303601,2005,8,24.953,96.097
1303809,2010,5,25.635,98.161
1303809,2015,7,25.123,94.581
1303908,2006,9,26.055,96.742
1304104,2007,10,25.563,94.484
1304104,2010,3,25.805,98.323
1304203,2003,2,24.83,99.402
1304203,2010,6,24.677,97.758
1304237,2010,9,26.577,92.433
1400027,2003,8,22.703,95.565
1400027,2005,1,24.395,88.46
1400027,2014,7,23.096,95.944
1400050,2007,5,23.677,98.484
1400100,2004,8,23.935,96.605
1400233,2011,4,24.733,100.6
1400407,2004,1,23.725,95.379
1400506,2007,1,25.071,95.202
1400704,2003,12,23.505,94.944
1500107,2014,10,28.551,85.613
1500701,2006,12,25.967,89.403
1500701,2013,7,25.61,87.871
1501105,2007,2,25.506,97.804
1501204,2008,5,25.217,98.331
1501709,2004,3,26.024,95.266
1501725,2015,1,25.045,98.089
1501808,2006,2,25.786,98.446
1501907,2004,11,28.158,76.892
1502103,2015,3,25.378,98.815
1502400,2011,2,25.721,99.429
1502509,2007,9,25.792,88.375
1502707,2006,10,29.096,71.089
1502772,2013,3,25.315,99.637
1502806,2010,8,25.974,91.653
1503093,2006,1,25.212,97.234
1503705,2010,5,26.072,97.258
1504000,2005,5,26.141,97.242
1504000,2008,4,25.672,99.758
1505031,2005,4,25.441,98.0
1505064,2006,5,25.264,96.524
1505205,2012,1,25.34,97.653
1505486,2003,2,25.235,100.732
1505502,2004,4,25.54,100.333
1505536,2005,10,26.207,91.532
1505908,2003,12,25.008,97.984
1505908,2013,1,25.673,97.169
1505908,2013,5,25.377,98.508
1506005,2013,4,25.421,98.683
1506005,2015,10,31.488,62.597
1506138,2008,6,25.134,69.475
1506138,2010,8,29.798,39.081
1506807,2009,2,25.326,100.554
1507102,2003,8,25.999,79.121
1507151,2008,12,25.111,98.927
1507300,2011,2,24.185,100.25
1507458,2013,11,24.638,99.842
1508001,2009,9,27.23,70.742
1508001,2012,3,25.174,99.185
1508001,2015,4,25.523,99.45
1508308,2011,11,27.274,82.375
1600303,2007,8,26.201,89.089
1600501,2012,12,28.005,83.702
1600535,2006,11,28.443,77.35
1600535,2008,9,26.454,96.533
1600535,2014,8,26.056,94.935
1600600,2005,6,25.847,90.883
1600600,2015,10,31.144,69.79
1702208,2013,2,25.514,98.455
1703800,2007,3,25.037,98.371
1705508,2004,12,25.288,98.403
1705508,2014,4,24.654,98.55
2100055,2010,7,25.486,75.952
2101251,2005,8,29.257,63.976
2101251,2009,12,27.745,81.282
2101608,2008,1,25.279,98.645
2101772,2004,8,27.713,71.145
2101772,2011,9,29.567,69.675
2102705,2015,12,28.431,78.919
2103174,2004,2,24.551,91.784
2103208,2005,3,26.625,90.879
2104628,2011,7,25.833,69.742
2105005,2003,1,26.238,89.056
2105005,2015,8,29.712,70.46
2105450,2014,4,24.846,98.05
2105476,2004,11,29.61,63.967
2105476,2005,9,31.616,42.408
2106326,2013,7,24.995,90.339
2106904,2005,5,26.219,90.153
2107407,2012,5,25.382,96.04
2108207,2013,6,25.198,90.392
2108306,2009,2,26.082,94.411
2108306,2014,11,29.9,69.858
2108603,2006,2,26.21,91.598
2108900,2003,1,25.352,95.766
2111763,2009,3,24.86,99.685
2112308,2012,9,30.538,49.925
2112506,2014,7,27.279,79.863
2114007,2015,6,26.12,88.267
2202000,2008,2,-999000273.15,86.638
2208403,2013,9,30.579,52.783
2211001,2004,5,25.503,88.121
2211001,2015,9,31.566,51.025
2301109,2004,12,30.696,64.685
2403251,2014,3,25.287,88.153
2408102,2005,3,27.286,81.903
2408102,2011,3,25.383,86.726
2408102,2015,8,25.325,86.476
2504009,2007,10,26.716,83.815
2600054,2013,9,24.95,88.992
2601102,2011,5,24.719,86.145
2604106,2010,10,26.865,79.96
2609600,2008,8,23.279,94.016
2700300,2011,1,26.318,85.621
2700300,2012,2,25.576,79.216
2801207,2011,11,26.145,82.933
2917201,2009,8,21.305,72.774
2920452,2005,10,27.715,38.629
3102001,2011,10,21.582,81.669
3102001,2013,2,21.961,95.446
3121605,2006,7,18.705,68.508
3147402,2010,5,18.375,84.331
3154606,2003,11,20.338,95.475
3154606,2008,7,16.979,58.677
3154606,2014,8,20.188,50.669
3170107,2005,6,20.105,65.692
3170107,2007,8,23.15,47.29
3170107,2014,7,20.009,67.661
3170107,2015,9,26.537,55.4
3170404,2007,9,25.91,44.333
3170404,2015,1,22.692,90.508
3200136,2006,9,22.49,84.917
3200607,2012,10,-1031226088.413,86.5
3201308,2012,2,22.356,88.474
3204906,2005,2,-1034678854.334,88.786
3204906,2012,3,-1031226088.413,85.129
3205002,2003,11,-1032300282.255,87.633
3205002,2013,6,-1032300282.255,90.192
3303906,2008,1,22.434,95.218
3303906,2008,8,21.891,80.29
3303906,2012,7,20.069,80.669
3304557,2004,10,-1031226088.413,85.637
3304557,2015,9,-1032300282.255,79.167
3501608,2013,10,20.316,85.194
3501608,2014,8,19.159,64.371
3502804,2009,12,24.541,97.726
3506003,2004,3,21.374,93.355
3506003,2008,2,22.024,92.267
3522505,2006,3,22.826,97.524
3522505,2009,4,20.567,95.958
3522505,2010,10,19.932,86.105
3523701,2012,9,23.439,50.083
3526407,2005,1,22.58,96.879
3529005,2012,8,22.559,59.468
3549102,2007,12,21.393,93.895
3550308,2003,2,24.165,94.688
3550308,2005,10,22.441,76.056
3557105,2010,7,22.844,60.694
4104808,2010,3,23.161,93.137
4105904,2011,1,24.486,94.718
4105904,2011,4,22.498,92.683
4106506,2009,10,18.843,93.484
4106902,2010,6,15.695,84.217
4112504,2008,7,17.118,78.516
4115200,2004,5,16.689,94.177
4119905,2010,11,19.141,87.583
4119905,2014,5,15.965,90.04
4202800,2011,5,17.203,92.194
4202800,2012,7,15.272,91.621
4204905,2009,5,17.249,91.0
4210100,2003,8,13.196,72.04
4314902,2012,7,14.047,85.871
4316600,2011,4,18.213,93.758
4318705,2011,12,20.777,87.774
5002704,2006,1,24.549,93.726
5007901,2003,1,24.718,95.702
5007901,2007,9,28.748,38.817
5008305,2006,10,24.81,85.54
5008305,2009,12,24.823,95.129
5100250,2004,11,24.628,95.992
5100805,2015,2,24.804,99.036
5101258,2004,6,22.259,62.242
5101852,2015,7,26.833,44.944
5102702,2015,9,30.37,38.058
5103353,2011,1,24.58,98.831
5103403,2012,9,30.199,36.775
5104542,2005,8,29.498,33.694
5105176,2011,12,24.959,98.944
5105259,2007,2,23.939,95.92
5105580,2010,7,27.37,51.153
5107602,2011,8,26.862,44.306
5107602,2014,9,28.016,56.242
5107602,2014,10,27.899,63.508
5107925,2005,10,27.152,68.863
5107925,2009,7,26.135,50.871
5108501,2014,9,27.45,71.308
5108907,2007,6,25.529,61.9
5108907,2007,12,23.993,97.452
5208707,2015,12,23.84,94.129
5220454,2010,10,26.214,77.444
5221858,2007,6,20.819,61.358
5300108,2015,2,22.711,95.964
1100098,2008,10,25.265,89.839
1100122,2006,3,25.075,99.137
1100122,2007,9,27.175,86.183
1100205,2008,3,25.721,98.992
1100346,2004,7,24.962,62.806
1100346,2008,9,27.532,53.5
1101401,2008,6,22.627,88.3
1200013,2007,11,26.52,88.867
1200179,2004,3,25.132,96.903
1200179,2004,8,25.371,66.944
1200179,2010,6,24.616,87.875
1200203,2009,5,25.779,93.508
1200328,2013,11,27.659,98.475
1200351,2009,8,26.088,93.371
1200393,2010,12,26.323,94.387
1200450,2010,11,25.715,90.583
1200500,2005,8,26.449,62.323
1200500,2012,6,23.533,89.933
1200609,2007,12,26.62,94.976
1200609,2011,9,27.838,87.442
1200609,2015,3,26.353,96.419
1300029,2012,6,24.373,97.483
1300102,2007,4,26.721,91.55
1300144,2004,10,25.704,92.387
1300144,2014,9,25.578,90.367
1300201,2005,5,26.046,98.315
1300300,2003,7,25.483,93.056
1300300,2010,10,26.298,95.556
1300300,2015,1,25.842,98.452
1300631,2012,9,26.331,91.858
1300839,2013,3,26.72,99.032
1301001,2010,2,27.984,85.0
1301407,2009,4,24.319,98.075
1301654,2003,4,25.304,94.325
1301654,2007,5,24.421,93.355
1301803,2014,8,24.475,84.75
1302207,2005,8,24.602,92.516
1302306,2008,6,25.597,95.417
1302405,2005,8,27.938,66.702
1302405,2011,9,26.65,88.017
1302504,2003,9,25.703,95.517
1303205,2006,4,26.484,98.658
1303502,2011,2,24.671,97.946
1303536,2006,7,25.927,92.073
1303601,2009,12,25.358,97.839
1303601,2011,3,24.888,98.831
1303809,2014,9,25.62,92.792
1303957,2007,2,25.24,97.741
1304062,2014,5,26.26,100.766
1304104,2008,6,24.387,97.158
1304203,2009,8,24.445,95.855
1304237,2006,12,26.59,93.556
1400100,2004,10,24.578,96.024
1400100,2004,11,24.55,96.658
1400175,2013,10,24.766,92.427
1400233,2003,8,24.231,97.669
1400233,2013,3,24.96,99.556
1400233,2015,4,24.811,100.05
1400407,2014,8,23.488,96.242
1400506,2009,1,24.457,100.556
1400704,2003,9,23.679,94.883
1500305,2004,9,25.528,88.35
1500701,2007,11,25.528,91.617
1501105,2011,8,25.739,95.952
1501105,2013,3,25.939,97.935
1501501,2008,5,25.822,99.581
1501709,2011,5,26.418,92.435
1501725,2006,8,26.104,87.419
1501782,2014,5,25.617,99.137
1501808,2007,9,25.792,89.1
1502103,2011,3,25.345,98.782
1502400,2015,12,28.394,82.573
1502707,2008,12,25.047,98.226
1502707,2011,9,31.548,48.058
1502707,2015,12,25.279,97.677
1502756,2012,9,25.863,80.142
1502772,2012,5,24.933,97.145
1503457,2014,5,25.684,100.306
1503606,2003,11,25.589,99.217
1503705,2008,9,27.403,84.908
1503754,2013,10,25.388,96.403
1504000,2013,1,25.993,97.976
1504208,2005,2,25.479,99.161
1504208,2008,9,27.403,84.908
1505031,2003,12,25.196,98.169
1505486,2011,11,25.111,99.108
1505502,2003,7,24.73,94.468
1505502,2004,8,25.428,88.161
1505809,2004,9,25.346,95.808
1505908,2013,2,25.332,98.857
1505908,2013,8,25.226,97.258
1506138,2011,3,24.655,98.645
1506708,2007,4,25.146,94.65
1506708,2011,3,24.655,96.645
1506708,2014,2,24.46,98.446
1507102,2011,7,25.836,87.315
1507151,2005,9,31.095,45.867
1507151,2007,8,27.436,53.04
1507508,2004,9,27.6,80.533
1508100,2005,12,25.537,97.371
1508100,2014,4,25.487,99.917
1600154,2006,3,24.468,101.048
1600154,2008,9,24.55,96.533
1600154,2013,1,25.06,95.944
1600154,2013,4,24.866,99.525
1600303,2011,7,25.847,89.444
1600535,2004,12,28.685,81.137
1600808,2003,3,25.049,101.306
1600808,2004,3,25.204,102.202
1702109,2005,6,26.2,60.925
1702109,2011,1,24.661,98.048
1703800,2014,6,25.197,92.342
2100055,2009,9,28.635,68.925
2101251,2008,12,26.905,85.734
2101608,2004,5,25.281,93.403
2101772,2009,8,28.115,71.371
2104628,2009,6,24.885,89.55
2105104,2007,2,26.37,92.321
2105302,2013,4,25.328,98.317
2105476,2010,12,25.642,94.968
2105500,2007,8,27.769,53.04
2106904,2012,8,27.299,69.444
2107407,2007,6,25.373,69.525
2107506,2007,1,26.304,86.984
2107506,2013,2,26.34,92.009
2110302,2012,1,25.244,98.452
2111300,2015,1,25.831,89.702
2111763,2011,5,24.979,96.435
2111763,2014,10,26.449,85.895
2112209,2012,2,24.733,90.655
2202000,2005,6,-1032300282.255,84.625
2202000,2006,8,-1031226088.413,68.516
2202000,2014,3,-1031226088.413,92.113
2203701,2005,2,26.303,96.911
2301109,2008,10,29.655,68.903
2301109,2009,2,26.089,94.107
2301109,2014,7,27.754,79.161
2504009,2014,6,24.807,98.892
2504009,2015,1,27.32,82.661
2600054,2012,5,24.972,93.032
2700300,2007,11,26.771,77.8
2801207,2005,8,23.961,88.121
2917201,2003,8,21.453,66.419
2920452,2006,2,24.274,95.179
2920452,2014,8,24.769,49.653
2920452,2014,12,23.837,88.548
2927408,2010,6,23.144,92.508
2929305,2010,4,25.338,88.0
3102001,2010,6,15.907,69.383
3106200,2011,10,21.537,81.669
3106705,2004,9,23.153,47.883
3109709,2010,6,16.157,81.875
3115300,2013,8,21.042,79.226
3131703,2010,1,22.31,95.839
3133808,2005,1,21.317,96.726
3133808,2007,6,16.827,65.05
3133808,2007,11,21.005,92.517
3154606,2007,4,19.937,91.592
3170404,2015,9,27.864,47.442
3200136,2009,3,23.748,93.282
3200607,2008,5,-1031226088.413,87.484
3200607,2014,2,-1034678854.334,89.304
3201308,2009,12,23.89,91.25
3205002,2014,5,-1031226088.413,87.234
3302502,2004,4,21.796,94.8
3304409,2008,8,20.333,72.589
3305109,2003,2,23.993,92.134
3306305,2014,3,21.267,96.524
3501608,2010,1,22.448,98.113
3502804,2012,3,23.607,93.911
3506003,2012,6,18.936,91.892
3517802,2011,1,24.586,96.516
3520509,2011,1,23.777,98.056
3523701,2011,7,18.436,58.032
3523701,2015,9,24.684,55.4
3525904,2009,7,18.001,83.403
3526407,2012,6,17.733,92.575
3529005,2008,7,19.565,63.008
3529005,2015,5,20.831,90.911
3535309,2008,2,23.144,92.267
3548500,2011,5,18.663,89.048
3549102,2004,8,18.54,63.629
3549102,2012,12,22.583,93.71
3550308,2009,2,23.43,97.714
3552205,2006,1,23.071,94.992
3552205,2008,7,17.989,68.581
3552205,2009,5,19.52,90.653
3555406,2006,10,-1031226088.413,86.073
3557105,2007,7,21.017,62.75
4104808,2014,5,18.557,92.274
4106506,2014,7,13.568,85.815
4106605,2014,3,22.031,93.726
4106902,2003,6,17.915,84.133
4106902,2007,7,14.409,81.847
4106902,2011,5,16.892,88.306
4106902,2014,4,20.226,95.192
4108304,2008,5,16.608,91.944
4108304,2010,9,20.731,71.767
4119905,2004,5,14.459,94.032
4119905,2014,12,21.319,94.952
4210100,2007,2,21.246,96.536
4210100,2013,3,19.694,95.54
4210100,2015,6,14.58,86.85
4304705,2005,3,20.39,95.194
4304705,2005,12,19.813,92.677
4304705,2010,7,12.969,89.677
4310108,2014,8,15.903,86.427
4312401,2005,3,21.937,93.242
4312401,2007,4,21.016,93.567
4314902,2011,5,16.647,87.492
4316600,2015,2,21.377,95.696
4318705,2007,3,23.256,94.315
4318705,2010,4,19.728,89.308
5002704,2008,8,24.961,47.065
5008305,2009,6,18.933,81.992
5100201,2004,7,24.738,49.613
5100201,2013,4,24.307,94.267
5100805,2004,3,24.476,98.242
5101258,2004,12,26.557,94.113
5102504,2009,2,25.937,97.589
5102504,2012,10,27.263,87.468
5102637,2008,3,24.408,100.0
5103353,2005,4,24.857,96.667
5103353,2009,9,28.597,71.825
5103353,2014,2,24.571,99.554
5103403,2010,4,25.182,91.9
5103403,2011,11,25.271,94.667
5104542,2012,12,24.195,97.484
5105176,2006,7,26.789,53.903
5105259,2006,2,23.969,97.25
5105259,2006,6,25.164,53.433
5105259,2008,10,25.915,74.782
5106422,2009,1,24.308,98.234
5107305,2003,2,24.267,99.607
5107305,2005,8,28.321,33.694
5108055,2012,11,24.909,97.067
5108907,2004,10,27.11,76.887
5218904,2010,3,24.532,95.29
1100023,2014,9,25.06,94.617
1100031,2008,2,23.201,96.569
1100031,2014,4,24.07,99.758
1100064,2008,2,23.631,96.569
1100098,2008,11,24.764,97.692
1100098,2010,1,24.525,100.935
1100106,2012,9,25.7,83.342
1100114,2006,10,25.645,94.548
1100122,2008,5,24.028,94.331
1100122,2014,4,25.005,99.658
1100130,2003,8,26.253,73.702
1100189,2005,7,24.003,49.879
1100288,2003,3,24.023,97.806
1100288,2005,3,24.233,97.46
1100320,2003,6,23.772,74.033
1100320,2014,8,27.274,52.387
1100338,2004,1,24.895,97.75
1100338,2009,8,24.563,87.113
1100346,2009,3,25.09,97.323
1100601,2015,1,24.509,99.815
1101708,2013,1,25.222,100.306
1200013,2007,6,24.888,82.942
1200013,2010,2,26.399,96.768
1200104,2008,10,27.716,87.008
1200203,2003,1,26.364,92.976
1200302,2003,8,26.527,76.234
1200302,2012,8,26.927,81.177
